transliteration,translation,source_file
hudî [ri]-i-si nuhi u supsihi,"(Lady of Isin) rejoice, exult, be serene and appeased",akkadian-translation.csv
i -di - su -ù,she has given him,akkadian-translation.csv
i -di - su -ù,She has given him,akkadian-translation.csv
i -k t-ul-ti e-ma-ri-kà,food for your donkeys,akkadian-translation.csv
i -k t-ul-ti e-ma-ri-kà,fodder for your donkeys,akkadian-translation.csv
i -se-le-ku-nu-ti,I will remove you.”,akkadian-translation.csv
i -se-le-ku-nu-ti,I will remove you.,akkadian-translation.csv
i -si-li : mi-it-ra-tim e-ri-iq-tim e-zu-um ba-ru-ma-tum ta-ar-té-/e,"In the shadow of the green orchard, the spotted goat comes to graze.",akkadian-translation.csv
i -si-li : mi-it-ra-tim e-ri-iq-tim e-zu-um ba-ru-ma-tum ta-ar-té-/e,"In the shade of the green orchard, the spotted goat comes to graze.",akkadian-translation.csv
i -u1 tu-se-pé-sa-an-ni-ma it-ti-ka e-ze-en-ne,"If you do not let me work it, I will become angry with you",akkadian-translation.csv
i -u1 tu-se-pé-sa-an-ni-ma it-ti-ka e-ze-en-ne,"If you do not let me cultivate (it), then I will become angry with you.",akkadian-translation.csv
i [s]û-ba-turn 1i-ik-gu-da-an-ni,A garment may reach me.,akkadian-translation.csv
i [s]û-ba-turn 1i-ik-gu-da-an-ni,May a garment reach me.,akkadian-translation.csv
i fu ma : a-fu-mi ki-a-am ma-la wa-ra-di e-ta-pd-df,"because of this, I will bring down as much as is possible.",akkadian-translation.csv
i fu ma : a-fu-mi ki-a-am ma-la wa-ra-di e-ta-pd-df,"Because of this, I will bring down as much as possible.",akkadian-translation.csv
i fu u4 ma kal : e ti ig ma,"Each day, I pass.",akkadian-translation.csv
i fu u4 ma kal : e ti ig ma,"Every day, I pass.",akkadian-translation.csv
i kà-ri-im e-ta-wu,they will negotiate in the kārum,akkadian-translation.csv
i kà-ri-im e-ta-wu,They will negotiate in the kârum.,akkadian-translation.csv
i lu()-qac-tinc pd-ni-tim() 2 5 bilâtim erem 9 mane 3 sa ad-ti-inz 8 mane 4 ska-du-zc-tum e-ku-ul,"From the earlier merchandise, namely 5 talents of copper and 9 minas of the hand, the fee consumed 8 minas.",akkadian-translation.csv
i lu()-qac-tinc pd-ni-tim() 2 5 bilâtim erem 9 mane 3 sa ad-ti-inz 8 mane 4 ska-du-zc-tum e-ku-ul,"From the earlier merchandise, (namely) 5 talents of copper and 9 minas of the hand, the fee consumed 8 minas.",akkadian-translation.csv
i lu()-qac-tinc pd-ni-tim() 2 5 bilâtim erem 9 mane 3 sa ad-ti-inz 8 mane 4 ska-du-zc-tum e-ku-ul,"From the earlier goods, namely 5 talents of copper and 9 minas of the 'hand', the fee consumed 8 minas.",akkadian-translation.csv
i ma-na KU.BABBAR sa-ru-pd-am be-û-Id-tim : sa DAM.GÀR. A-ba-a-a DUMU I-di-ku-bi-im i15 -qe,"Abaya, son of Iddin-Kubum, took one mina of refined silver, the operating capital of the merchant.",akkadian-translation.csv
i ma-na KU.BABBAR sa-ru-pd-am be-û-Id-tim : sa DAM.GÀR. A-ba-a-a DUMU I-di-ku-bi-im i15 -qe,"Abdya, son of Iddin-Kûbum, has taken 1 mina of refined silver, the operating capital of the merchant.",akkadian-translation.csv
i ma-na KU.BABBAR sa-ru-pd-am be-û-Id-tim : sa DAM.GÀR. A-ba-a-a DUMU I-di-ku-bi-im i15 -qe,"Abaya, son of Iddin-Kubum, took 1 mina of refined silver, the working capital of the merchant.",akkadian-translation.csv
i na su e-li-ia rba-se'-rma',His eyes rest on me!,akkadian-translation.csv
i na su e-li-ia rba-se'-rma',(and) his eyes rest upon me!,akkadian-translation.csv
i ni-ga-lira i-sa-qic-lu,At the harvest they shall weigh (it) out.,akkadian-translation.csv
i ni-ga-lira i-sa-qic-lu,They will weigh it out from the harvest of the sickle.,akkadian-translation.csv
i qaqqad salmisunu u kinisunu rakis,The money is bound to the heads of those who are healthy.,akkadian-translation.csv
i qaqqad salmisunu u kinisunu rakis,The money is bound to the head of those who are healthy.,akkadian-translation.csv
i qaqqad salmisunu u kinisunu rakis,The money is bound to the head of those who are solvent and present.,akkadian-translation.csv
i qaqqad salmisunu u kinisunu rakis,The money is bound to the heads of those who are alive and healthy.,akkadian-translation.csv
i qd-qd-ad sccl-mi ni ra-ki-is,It is bound to the head of the solvent one among us.,akkadian-translation.csv
i qd-qd-ad sccl-mi ni ra-ki-is,It is bound to the head of our well-being.,akkadian-translation.csv
i siglam i-n[a e]r-bi-im la i-di-n[a-n]i,He did not give me even one shekel from the tax.,akkadian-translation.csv
i siglam i-n[a e]r-bi-im la i-di-n[a-n]i,He did not give me a single shekel from the gift.,akkadian-translation.csv
i siglam i-n[a e]r-bi-im la i-di-n[a-n]i,He did not give me even one shekel from the gift.,akkadian-translation.csv
i t i 1.kam ù u4 15. kam is-tu i-na iMkl wa-ag-ba-ku,It is now 35 days since I encamped in Karkar,akkadian-translation.csv
i t i 1.kam ù u4 15. kam is-tu i-na iMkl wa-ag-ba-ku,It is now 35 days since I encamped in Karkar b),akkadian-translation.csv
i$-ra-am $a a-na Um-ma-za! ta-dí-na-ni-ni a-na-ku ù $u-ut i-na ga-bar-tí ha-ra-nim ni-mì-hi-ir-ma i$-ra-am lá a-dí-$u-um.,"As for the belt that you gave me for Ummaza, I and he met at the conclusion of the journey, but I did not give him the belt",akkadian-translation.csv
i$-ra-am $a a-na Um-ma-za! ta-dí-na-ni-ni a-na-ku ù $u-ut i-na ga-bar-tí ha-ra-nim ni-mì-hi-ir-ma i$-ra-am lá a-dí-$u-um.,"As for the belt that you gave me for Ummaza, I and he met at the conclusion of the journey, but I did not give him the belt.",akkadian-translation.csv
i$-tù 10 u4-me-e a-na KÙ.BABBAR 5 ma-na [t]a-ar-ta-na-ga-ma-am,For ten days you have repeatedly ‘brought a legal complaint against me’ (rag©mum) concerning some 5 minas of silver.,akkadian-translation.csv
i$-tù 10 u4-me-e a-na KÙ.BABBAR 5 ma-na [t]a-ar-ta-na-ga-ma-am,For ten days you have repeatedly ‘brought a legal complaint against me’ (ragāmum) concerning some 5 minas of silver.,akkadian-translation.csv
i$-tù ha-mu$-tim $a En-um-A-a SAG ITU.KAM be-lá-at-É.GAL-lim li-mu-um $a qá-tí A-$ur-ma-lik DUMU A-lá-hi-im a-na 3 ITU.KAM,"Reckoned from the week of Ennam-Aya, the beginning of the month B®lat-Ekallim, in the eponymy following A$$ur-malik son Al-ahum (KEL 105) and 3 months ahead:",akkadian-translation.csv
i$-tù ha-mu$-tim $a En-um-A-a SAG ITU.KAM be-lá-at-É.GAL-lim li-mu-um $a qá-tí A-$ur-ma-lik DUMU A-lá-hi-im a-na 3 ITU.KAM,"Reckoned from the week of Ennam-Aya, the beginning of the month Belat-Ekallim, in the eponymy following Assur-malik son Al-ahum (KEL 105) and 3 months ahead:",akkadian-translation.csv
i*-tù-ma i0ld ta-di-na-ni 1-1Pn i-§é-e-kà,"if you really did not give it to me, Pn will look to you (with a claim)",akkadian-translation.csv
i*-tù-ma i0ld ta-di-na-ni 1-1Pn i-§é-e-kà,"if you really did not give to me, Pn will look at you (with a claim)",akkadian-translation.csv
i-'ì-i[d]-ma,Be careful!,akkadian-translation.csv
i-'ì-i[d]-ma,Be achtsam!,akkadian-translation.csv
i-'ì-id-ma a-wi-ti it-ti Puzur4istar mer'i A-sur-ta-ak-ld-ku gu 5 mu-ur-ma,"Be careful and settle my matter with Puzur-Ishtar, the son of Ashur-taklāku.",akkadian-translation.csv
i-'ì-id-ma a-wi-ti it-ti Puzur4istar mer'i A-sur-ta-ak-ld-ku gu 5 mu-ur-ma,"Be attentive and settle my affair with Puzur-Ishtar, the son of Assur-taklaku.",akkadian-translation.csv
i-3 ma-na 2 GiN KÙ.GI sa li-bi4-kà 14 GIN KÙ:GI ta-di-nam,"Out of the 3 minas 2 shekels of gold from your account, you have given me 14 shekels of gold.",akkadian-translation.csv
i-3 ma-na 2 GiN KÙ.GI sa li-bi4-kà 14 GIN KÙ:GI ta-di-nam,"Of the 3 minas 2 shekels of gold of your account, you have given me 14 shekels of gold.",akkadian-translation.csv
i-A-limki KÙ.B-ku-nu šál-ṭám a-bu-ku-nu li-il5-qé,"In the City, may your father take your authorized silver.",akkadian-translation.csv
i-A-limki KÙ.B-ku-nu šál-ṭám a-bu-ku-nu li-il5-qé,"In the City, let your father take your available silver.",akkadian-translation.csv
i-Ha-qá uš-ba-ku,I am currently residing in Haqa,akkadian-translation.csv
i-Ha-qá uš-ba-ku,I am currently residing in Haqa.,akkadian-translation.csv
i-KÙ.BABBAR sa e li ti a 2 ma-na 15 GIN KÙ.BABBARP' za-ku-a-am a-la-qé,"From the silver of my company, I will take 2 minas 15 shekels of cleared silver.",akkadian-translation.csv
i-KÙ.BABBAR sa e li ti a 2 ma-na 15 GIN KÙ.BABBARP' za-ku-a-am a-la-qé,From the silver of my company I will take 2 minas 15 shekels of cleared silver.,akkadian-translation.csv
i-[h]a-ar-pí sa i-ld-kà-ni [x na-r]u-uq [x karpat] se' mi-is-lam [sa sí-ib-t]im ít-sú-bu,"In the coming harvest time, they will 'add' [..] sacks [..] jars of grain, half of the interest.",akkadian-translation.csv
i-[h]a-ar-pí sa i-ld-kà-ni [x na-r]u-uq [x karpat] se' mi-is-lam [sa sí-ib-t]im ít-sú-bu,"In the coming harvest time they will add x sacks and x jars of grain, the half of the interest.",akkadian-translation.csv
"i-[la-k]a* -ni,•ii-I[a i]-ba-la",Whoever would come to the City for these words shall not stay alive.,akkadian-translation.csv
"i-[la-k]a* -ni,•ii-I[a i]-ba-la","who would come to the City for these words, shall not remain alive",akkadian-translation.csv
"i-[la-k]a* -ni,•ii-I[a i]-ba-la",He who would come to the City for these words shall not remain alive.,akkadian-translation.csv
i-[n]a [g]u4. lli. a-ia 4 gu4 is-sil-q6-11-ma a-n[a] g [ lt 4. a] p i[ n -k]a it-ta-ad-di-nu,From among my oxen they have chosen 4 oxen and these have been assigned to your plow-team,akkadian-translation.csv
i-[n]a [g]u4. lli. a-ia 4 gu4 is-sil-q6-11-ma a-n[a] g [ lt 4. a] p i[ n -k]a it-ta-ad-di-nu,From among my oxen they have chosen 4 oxen and these have been assigned to your plow-team.,akkadian-translation.csv
i-a-ti / i-na a-ld-ki-a / a-na-ku-ma 27KÙ . BABBAR a-§a-qal,"When I come, I will personally weigh out the silver.",akkadian-translation.csv
i-a-ti / i-na a-ld-ki-a / a-na-ku-ma 27KÙ . BABBAR a-§a-qal,"At my coming, I will personally weigh out the silver.",akkadian-translation.csv
i-a-turn ù k[a-a-tum] ig-te-a-at,Mine and yours are one.,akkadian-translation.csv
i-a-turn ù k[a-a-tum] ig-te-a-at,What is mine and what is yours is one.,akkadian-translation.csv
"i-a-tí ´í-¶a-tum, ša bi-tí-im e-kà-lá-ni","Me, here, the worries for the household devour me.",akkadian-translation.csv
"i-a-tí ´í-¶a-tum, ša bi-tí-im e-kà-lá-ni","I, here, the worries for the household devour me.",akkadian-translation.csv
i-a-tí ṣí-ha-tum ša bé-ti-im e-kà-lá-ni,"As for me, the complaints of the house are consuming me.",akkadian-translation.csv
i-a-tí ṣí-ha-tum ša bé-ti-im e-kà-lá-ni,"As for me, the worries of the house are consuming me.",akkadian-translation.csv
i-a-um / a-na-kam li-b[i] 9e am-ra -as,May I not become sick at my heart here.,akkadian-translation.csv
i-a-um / a-na-kam li-b[i] 9e am-ra -as,May I not become sick at heart here.,akkadian-translation.csv
i-a-um tup-pti tup-pi-ma,My tablet is my tablet.,akkadian-translation.csv
i-a-um tup-pti tup-pi-ma,My tablet remains my tablet.,akkadian-translation.csv
i-a-um tup-pti tup-pi-ma,My tablet is indeed my tablet.,akkadian-translation.csv
i-da-i-ni,You agree (for yourself),akkadian-translation.csv
i-da-i-ni,You accord (for yourself),akkadian-translation.csv
i-dam la tu-sa-ar-sa,Do not raise objections.,akkadian-translation.csv
i-dam la tu-sa-ar-sa,Do not create problems;,akkadian-translation.csv
i-dam la tu-sa-ar-sa,Do not create problems,akkadian-translation.csv
i-dam la tu-sa-ar-sa-am-ma la ta-sga-ap-pa-ra,Do not raise objections or write to me,akkadian-translation.csv
i-dam la tu-sa-ar-sa-am-ma la ta-sga-ap-pa-ra,Do not raise objections or write to me b).,akkadian-translation.csv
i-di a-hi a-ta i-ba-ri-ni ni-ta-ki-ir,"My dear brother, should we fight among ourselves?!",akkadian-translation.csv
i-di a-hi a-ta i-ba-ri-ni ni-ta-ki-ir,"My dear brother, should we fight amOng ourselves?!",akkadian-translation.csv
i-di-i[n] la ta-ka-al-la,Hand (it) over! Do not hold (it) back!,akkadian-translation.csv
i-di-i[n] la ta-ka-al-la,"Hand (it) over, do not hold (it) back!",akkadian-translation.csv
i-di-in-si,he has given her,akkadian-translation.csv
i-di-in-si,He has given her,akkadian-translation.csv
i-dí-in kà-ri-im ṭup-pá-a[m] ša ša-ba-e a-na ITU.3.KAM Ma-lik-en-nam ú-ba-lam-ma kà-ru-um ú-ša-ha-az,Malik-ennam will bring the tablet of satisfaction to the karum within three months and the karum will give instructions.,akkadian-translation.csv
i-dí-in kà-ri-im ṭup-pá-a[m] ša ša-ba-e a-na ITU.3.KAM Ma-lik-en-nam ú-ba-lam-ma kà-ru-um ú-ša-ha-az,"By the verdict of the karum, Malik-ennam shall bring the tablet of satisfaction within three months, and the karum shall give instructions.",akkadian-translation.csv
i-dí-ni-a-tí-ma IGI GÍR ša A-šur ší-bu-tí-ni ni-dí-in,The wabartum of Shalatuwar gave us the verdict and we gave our testimony before the dagger of Ashur.,akkadian-translation.csv
i-dí-ni-a-tí-ma IGI GÍR ša A-šur ší-bu-tí-ni ni-dí-in,The wabartum of Shalatuwar gave us the judgment and we gave our testimony (concerning the document) in the presence of the dagger of the god Ashur.,akkadian-translation.csv
i-dí-nu-nim iš-tù u4-mì-im ša KÙ.BABBAR ni-*il5-qé-ú KÙ.BABBAR ù ṣí-ba-sú lá-áš-qúl,"If they gave the šaddu’ātum-tax to me, from the day we took the silver I shall pay the silver and its interest.",akkadian-translation.csv
i-dí-nu-nim iš-tù u4-mì-im ša KÙ.BABBAR ni-*il5-qé-ú KÙ.BABBAR ù ṣí-ba-sú lá-áš-qúl,"If they gave the shaddū’ātum-tax to me, I shall pay the silver and its interest from the day we received the silver.",akkadian-translation.csv
i-fi-im fa-dp -ti -kà 1 1- 2 4 GIN KU.BABBAR i15 -qé,"From the price of your wool, he took 1 1/2 minas 4 shekels of silver.",akkadian-translation.csv
i-fi-im fa-dp -ti -kà 1 1- 2 4 GIN KU.BABBAR i15 -qé,"From the price of your wool, he has taken 1 1/2 minas and 2 shekels of silver.",akkadian-translation.csv
i-fi-im fa-dp -ti -kà 1 1- 2 4 GIN KU.BABBAR i15 -qé,"From the price of your wool, he took 1/2 mina 24 shekels of silver.",akkadian-translation.csv
i-fé-er pa-ni-a-tim la i-ba-ri-a-nim,They should not remain outstanding on top of the previous ones.,akkadian-translation.csv
i-fé-er pa-ni-a-tim la i-ba-ri-a-nim,Let them not remain outstanding in addition to the previous ones.,akkadian-translation.csv
i-hi-da-ma KÙ.B a-na A-limki a-na a-wa-tim lá i-na-dí,Take care so that he does not subject the silver to a lawsuit in the City.,akkadian-translation.csv
i-hi-da-ma KÙ.B a-na A-limki a-na a-wa-tim lá i-na-dí,Take care so that he does not put the silver into a lawsuit in the City.,akkadian-translation.csv
i-hi-id,Take care!,akkadian-translation.csv
i-hi-id,Take care,akkadian-translation.csv
i-hi-id ◊.GIÍ ú URUDU lá té-zi-ba-am,"take care not to leave the oil and the copper behind for me!""",akkadian-translation.csv
i-hi-id ◊.GIÍ ú URUDU lá té-zi-ba-am,take care not to leave the oil and the copper behind for me!,akkadian-translation.csv
i-hi-id-ma 1 ma-na KÙ.BABBAR a-pá-ni-a a-na Ha-hi-im šé-bi-lam,Take care and send 1 mina of silver in advance of me to Hahhum [on the Euphrates],akkadian-translation.csv
i-hi-id-ma 1 ma-na KÙ.BABBAR a-pá-ni-a a-na Ha-hi-im šé-bi-lam,Take care and send 1 mina of silver in advance of me to Hahhum [on the Euphrates] …,akkadian-translation.csv
i-hi-id-ma KÙ.B ù ṣí-ba-sú : šé-bi4-lam,Pay attention and send me the silver and its interest.,akkadian-translation.csv
i-hi-id-ma KÙ.B ù ṣí-ba-sú : šé-bi4-lam,Take care and send the silver and its interest to me.,akkadian-translation.csv
i-hi-id-ma KÙ.BABBAR šé-bi4-il5,Pay attention and send the silver.,akkadian-translation.csv
i-hi-id-ma KÙ.BABBAR šé-bi4-il5,Be careful and send the silver.,akkadian-translation.csv
i-hi-id-ma té-er-ta-kà iš-tí pá-ni-im-ma li-li-kam,Take care and let your report come to me with the very first messenger.,akkadian-translation.csv
i-hi-id-ma té-er-ta-kà iš-tí pá-ni-im-ma li-li-kam,"Take care, and let your report come with the very first messenger.",akkadian-translation.csv
i-ia AN.NAk' -su KÙ.BABBAR 1 ma-na ti-sû-ùh,Subtract 1 mine of silver for his tin.,akkadian-translation.csv
i-ia AN.NAk' -su KÙ.BABBAR 1 ma-na ti-sû-ùh,Deduct 1 mine from the silver for his tin.,akkadian-translation.csv
i-ia-ti s i-zi-[b]a-ni-ma,Save me!,akkadian-translation.csv
i-ia-ti s i-zi-[b]a-ni-ma,Save me and,akkadian-translation.csv
i-ib-té-re,he has suffered hunger,akkadian-translation.csv
i-ib-té-re,He suffered hunger,akkadian-translation.csv
i-il5-tum i-ir-tí-bi,the obligation (to offer a votive gift) has become pressing,akkadian-translation.csv
i-il5-tum i-ir-tí-bi,the obligation has become pressing,akkadian-translation.csv
i-ir-ti-bi,he has grown large,akkadian-translation.csv
i-ir-ti-bi,it has grown large,akkadian-translation.csv
i-i§ a-am-su,he bought him,akkadian-translation.csv
i-i§ a-am-su,He bought him,akkadian-translation.csv
"i-l6-ak-ma i-na a-limki i-na tup pi-im sa na-ru-qi-su 1 1/2 ma-na KÙ.GI su-um DAM.GARri-im i-l6 p6,-at","He will go and in the City, in the document of his naruqqum account, he will register 1 1/2 minas of gold in the name of the merchant.",akkadian-translation.csv
"i-l6-ak-ma i-na a-limki i-na tup pi-im sa na-ru-qi-su 1 1/2 ma-na KÙ.GI su-um DAM.GARri-im i-l6 p6,-at","He will go and in the City, in the document belonging to his naruqqum account, he will record 1 1/2 minas of gold in the merchant's name.",akkadian-translation.csv
"i-l6-ak-ma i-na a-limki i-na tup pi-im sa na-ru-qi-su 1 1/2 ma-na KÙ.GI su-um DAM.GÀRri-im i-l6 p6,-at","He will go and in the City, in the document belonging to his naruqqum-account, he will record 1 1/2 minas of gold in the name of the merchant.",akkadian-translation.csv
"i-l6-ak-ma i-na a-limki i-na tup pi-im sa na-ru-qi-su 1 1/2 ma-na KÙ.GI su-um DAM.GÀRri-im i-l6 p6,-at",He will go and record 1 1/2 minas of gold in the name of the merchant in the document belonging to his naruqqum account in the City.,akkadian-translation.csv
i-l6-ak-ma i-na a-limki i-na tup-pi-im sa na-ru-qi-su 1 1/2 ma-na KU.GI su-um DAM.GÀRri-im i-let ptı-at,He will go and record 1 1/2 minas of gold in the name of the merchant on his naruqqum-account document in the City.,akkadian-translation.csv
i-l6-ak-ma i-na a-limki i-na tup-pi-im sa na-ru-qi-su 1 1/2 ma-na KU.GI su-um DAM.GÀRri-im i-let ptı-at,He will go and in the City he will record 1 1/2 minas of gold in the name of the merchant on the tablet of his naruqqum account.,akkadian-translation.csv
i-l6-ak-ma i-na a-limki i-na tup-pi-im sa na-ru-qi-su 1 1/2 ma-na KU.GI su-um DAM.GÀRri-im i-let ptı-at,"He will go and in the City, on the document of his naruqqum account, he will record 1 1/2 minas of gold in the name of the merchant.",akkadian-translation.csv
i-la'-mi-in-na-kum,it will become bad for you,akkadian-translation.csv
i-la'-mi-in-na-kum,it will go badly for you,akkadian-translation.csv
i-la-a-tim sa e-mu-ud—ba-lim sa li-ti-ka erim -um n i g . sü i-nu- ih—sa-mar ü-sa-al-1a-ma-ak-kum,A team under the leadership of Inuh-samar will safely bring the goddesses of Emut-balum from your administrative district to you.,akkadian-translation.csv
i-la-a-tim sa e-mu-ud—ba-lim sa li-ti-ka erim -um n i g . sü i-nu- ih—sa-mar ü-sa-al-1a-ma-ak-kum,A troop under the leadership of Inuh-samar will safely bring the goddesses of Emud-Balum from your administrative district to you.,akkadian-translation.csv
i-la-ccm li-di-nu-ni-ku-ma ku-nu-uk-ma lu-sé ri bu,"They should give you a container, and then seal it, and then they should let it enter.",akkadian-translation.csv
i-la-ccm li-di-nu-ni-ku-ma ku-nu-uk-ma lu-sé ri bu,"May they give you a container, and then seal (it), and then may they let (it) enter.",akkadian-translation.csv
i-la-ccm li-di-nu-ni-ku-ma ku-nu-uk-ma lu-sé ri bu,"May they give you a container, and then seal it, and then let them bring it in.",akkadian-translation.csv
i-lec-cck-mcc i-na a-limki 2 manén liurasam is-ti um-mi-a-ni-su Pu-su-ki-in i léc pâ-at-ma i-tù-ra-ma is-tù a limki 1 1/3 maném 8 sigh kaspam Pu su-ki-in a-na Dan-A-sùr i-sa-gal,"He will travel and (then) in the city with 2 minas of gold with his money-lender he will register Pusu-ken and, if he returns from the city, Pusu-ken will weigh out 1 1/3 minas 8 shekels of silver to Dan-Assur.",akkadian-translation.csv
i-lec-cck-mcc i-na a-limki 2 manén liurasam is-ti um-mi-a-ni-su Pu-su-ki-in i léc pâ-at-ma i-tù-ra-ma is-tù a limki 1 1/3 maném 8 sigh kaspam Pu su-ki-in a-na Dan-A-sùr i-sa-gal,"He will travel and then in the city record Pūšu-kēn with 2 minas of gold with his money-lenders and, if he returns from the city, Pūšu-kēn will weigh out 1 1/3 minas 8 shekels of silver to Dan-Aššur.",akkadian-translation.csv
i-li-bi4 dMAR.TU i-di-ma,He made a deposit on Amurrum's account,akkadian-translation.csv
i-li-bi4 dMAR.TU i-di-ma,He made a deposit to the account of Amurrum,akkadian-translation.csv
i-li-ik-ma KÙ.BABBAR il5-qé,The god went to rest and he took the silver.,akkadian-translation.csv
i-li-ik-ma KÙ.BABBAR il5-qé,"He went to rest, he took the silver.",akkadian-translation.csv
i-li-ka-ma tamkdyum té-mfa-am] i-bi-ra-ku-ma,He came here and the merchant will (now) check the report for you.,akkadian-translation.csv
i-li-ka-ma tamkdyum té-mfa-am] i-bi-ra-ku-ma,He came here and the merchant will now check the report for you.,akkadian-translation.csv
i-li-ka-ma tamkdyum té-mfa-am] i-bi-ra-ku-ma,He came here and the merchant will verify the report for you.,akkadian-translation.csv
i-li-kà um-ma Ki'-li-a-ma,"Kilïya came, and he said this",akkadian-translation.csv
i-li-kà um-ma Ki'-li-a-ma,"Kilïya came, and he said this:",akkadian-translation.csv
i-li-kà-ku!-um u a-ta mi-ma la tù-ta-e-ra-am,"My reports have reached you, and you, you have sent nothing back to me.",akkadian-translation.csv
i-li-kà-ku!-um u a-ta mi-ma la tù-ta-e-ra-am,"My reports reached you, and you, you have sent me back nothing.",akkadian-translation.csv
i-lu-urn li-nu--dh a-di ta-ap-hu-ri-su,The god shall calm down during the assemblies organized for him.,akkadian-translation.csv
i-lu-urn li-nu--dh a-di ta-ap-hu-ri-su,The god may calm himself during the assemblies organized for him.,akkadian-translation.csv
i-lá-ak-ma i-na A-limki šu-ma ṭup-pá-am ša na-ru-qí-šu i-lá-pá-at 2 ma-na KÙ.KI šu-mì A-šur-SIPA i-lá-pá-at,"He will go and in the City, if he writes the tablet of his naruqqum-account, he will write 2 minas of gold in the name of Aššur-rē’ī.",akkadian-translation.csv
i-lá-ak-ma i-na A-limki šu-ma ṭup-pá-am ša na-ru-qí-šu i-lá-pá-at 2 ma-na KÙ.KI šu-mì A-šur-SIPA i-lá-pá-at,"He will go and in the City, if he records the tablet of his joint-stock, he will record 2 minas of gold in the name of Aššur-rē’ī.",akkadian-translation.csv
i-ma-qá-at wa-áb-ri lu KÙ.BABBAR lu KÙ.Kİ a-ša-a-ma ú-šé-ba-lá-am,"When the foreigner arrives, I will buy either silver or gold and bring (it) here.",akkadian-translation.csv
i-ma-qá-at wa-áb-ri lu KÙ.BABBAR lu KÙ.Kİ a-ša-a-ma ú-šé-ba-lá-am,"When foreigners arrive, I will buy either silver or gold and send it.",akkadian-translation.csv
i-n[a ha-a]r pi i-sa-qal,He shall pay at harvest time.,akkadian-translation.csv
i-n[a ha-a]r pi i-sa-qal,He will weigh (the silver) at the harvest time.,akkadian-translation.csv
i-na 'tug e . G U RX . k u d u 4 . 3o. kam a-na k â. dingir . r aki li-is-ni-qù-nim,"On the 30th of Addar, they shall arrive in Babylon.",akkadian-translation.csv
i-na 'tug e . G U RX . k u d u 4 . 3o. kam a-na k â. dingir . r aki li-is-ni-qù-nim,They shall arrive in Babylon to me on the 30th of Addar.,akkadian-translation.csv
i-na *12 1/2 ma-na KÙ.BABBAR fa 2 tup-pè-e sa E-di-na-a ù Ku-ra-ra a-na A-lá-hi-im ù A-Hu-na-da ba-bu-lu-ni 3 ma-na 15 GiN KÙ.BABBAR sa-ru-pa-am E-di-na-a-a if-tù ha-mu-us-tim sa Su-Ku-big-im û Zu-pit a-na 7 ha-am-fa-tim i-fa-qal-ma tup pa-am fa ku-nu-ki-ni ni-da-fu-um,"Of the 12 1/2 minas of silver, recorded on two documents, which Edin-aya and Kurara owe to Alahum and Assur-nada, Edin-aya will pay 3 minas 15 shekels of refined silver from the week-eponymy of Su-Kubum and Zuppa within seven weeks, and we will give him the document with our seals.",akkadian-translation.csv
i-na *12 1/2 ma-na KÙ.BABBAR fa 2 tup-pè-e sa E-di-na-a ù Ku-ra-ra a-na A-lá-hi-im ù A-Hu-na-da ba-bu-lu-ni 3 ma-na 15 GiN KÙ.BABBAR sa-ru-pa-am E-di-na-a-a if-tù ha-mu-us-tim sa Su-Ku-big-im û Zu-pit a-na 7 ha-am-fa-tim i-fa-qal-ma tup pa-am fa ku-nu-ki-ni ni-da-fu-um,"Of the 12 1/2 minas of silver, (recorded) on 2 tablets, which Edinäja and Kurära owe to Alähum and Assur-nädä, Edinäja will pay 3 minas 15 shekels of refined silver from the week-eponymy of Sü-Kübum and Zuppa (on) within 7 weeks, and we will give him the tablet with our seals.",akkadian-translation.csv
i-na 04-pì ù na-d -pe-ra-tim lu-sa-am-ti-kà,With tablets and letters I will make it brief for you!,akkadian-translation.csv
i-na 04-pì ù na-d -pe-ra-tim lu-sa-am-ti-kà,With tablets and letters I will make it short for you!,akkadian-translation.csv
"i-na 1 me-at 74 TUG ,Na DAM.GÀR 40 TUG Na-at-A-na tal-qé","From the 174 textiles of the merchant, Sät-Anna has received 40 textiles.",akkadian-translation.csv
"i-na 1 me-at 74 TUG ,Na DAM.GÀR 40 TUG Na-at-A-na tal-qé","Of the 174 textiles of the merchant, Sät-Anna has received 40 textiles.",akkadian-translation.csv
i-na 1 me-at 74 TÚG.Hİ.A 11 GÚ SÍG.Hİtim 10 GÚ maš-ke-e 6 ma-na AN.NA 11 ANŠE ṣa-la-me ša a-na Ha-tim ub-lu-ni ŠÀ.BA 50 TÚG.Hİ.A Sú-en6-SİPA il5-qé,"Out of the 174 garments, 11 talents of wool, 10 talents of hides, 6 minas of tin, and 11 black donkeys that they brought to Hattum, Su'en-rē'ī took 50 garments.",akkadian-translation.csv
i-na 1 me-at 74 TÚG.Hİ.A 11 GÚ SÍG.Hİtim 10 GÚ maš-ke-e 6 ma-na AN.NA 11 ANŠE ṣa-la-me ša a-na Ha-tim ub-lu-ni ŠÀ.BA 50 TÚG.Hİ.A Sú-en6-SİPA il5-qé,"Out of the 174 pieces of cloth, 11 talents of wool, 10 talents of hides, 6 minas of tin, and 11 black donkeys that they brought to Hattum, Su'en-rē'ī took 50 pieces of cloth.",akkadian-translation.csv
